Departamento,Municipio,Longitud,Latitud
Santander,Suratá,-72.9877996688786,7.47540206900088
Santander,El Playón,-73.1815819439344,7.52428367029466
Norte de Santander,Cucutilla,-72.7970344768339,7.50218235955156
Santander,Sabana De Torres,-73.5715768591718,7.40303928403982
Norte de Santander,Chinácota,-72.5839127660837,7.58334745045529
Bolívar,San Pablo,-74.1356676895154,7.4223656553847
Antioquia,Zaragoza,-74.8584714865721,7.47403533617368
Norte de Santander,Arboledas,-72.8613641956714,7.61323128519792
Antioquia,Tarazá,-75.4018884329548,7.48888872857911
Norte de Santander,Bochalema,-72.6578055442099,7.63348327917334
Antioquia,Chigorodó,-76.6396421273277,7.63166564269142
Norte de Santander,Durania,-72.6720909495177,7.74701029109494
Norte de Santander,Cáchira,-73.1293948141754,7.68418889301661
Norte de Santander,Los Patios,-72.5272304769418,7.74147694151324
Antioquia,Carepa,-76.6566820021155,7.78916605706706
Norte de Santander,Salazar,-72.8676995880747,7.77274782424287
Norte de Santander,San Cayetano,-72.6096786426944,7.84786210349362
Córdoba,San José De Uré,-75.5672517945374,7.75303931085426
Antioquia,Cáceres,-75.2236861326153,7.66516201706146
Norte de Santander,Santiago,-72.7182541041697,7.88923445251905
Antioquia,El Bagre,-74.6642522830707,7.70465003495313
Norte de Santander,Gramalote,-72.8070558148784,7.90652299111334
Norte de Santander,Lourdes,-72.8467029038082,7.96371275803055
Córdoba,Puerto Libertador,-75.7712205653753,7.71154495136325
Antioquia,Apartadó,-76.5669514390284,7.89613599894276
Norte de Santander,Villa Caro,-72.9875941841065,7.9362931699566
Antioquia,Caucasia,-75.0350203641092,7.86794315492064
Santander,Puerto Wilches,-73.7873893997571,7.58342040049115
Córdoba,La Apartada,-75.2881620720861,8.05222066851908
Bolívar,Santa Rosa Del Sur,-74.2627270008743,7.77251660631842
Bolívar,Simití,-73.9837136800291,7.8513194751522
Córdoba,Montelíbano,-75.7606763103506,7.88632747658253
Norte de Santander,Bucarasica,-72.929199255026,8.07980223901332
Antioquia,Nechí,-74.7924214929787,7.9904676790614
Norte de Santander,El Zulia,-72.631522188524,8.0811840401937
Córdoba,Tierralta,-76.1684609896983,7.81391003629117
Cesar,Río De Oro,-73.4913616583872,8.2002978015801
Norte de Santander,La Playa,-73.187893264542,8.25675787386356
Córdoba,Buenavista,-75.4338209286419,8.19140173786097
Córdoba,Valencia,-76.2213690717068,8.21990601961526
Bolívar,San Jacinto Del Cauca,-74.6683998840347,8.23750997951597
Bolívar,Montecristo,-74.4634290100531,8.01710018355949
Cesar,González,-73.3754040990192,8.40594779340494
Bolívar,Morales,-73.9713545044765,8.25369230683777
Bolívar,Arenal,-74.1069594689267,8.34101796874985
Cesar,Gamarra,-73.7064954613777,8.33772651129856
Norte de Santander,Hacarí,-73.0782632955016,8.36183198474037
Cesar,Aguachica,-73.6227388929826,8.24873803704675
Sucre,Guaranda,-74.676191741579,8.38388571747478
Norte de Santander,Sardinata,-72.806315374047,8.26412848378364
Córdoba,Ayapel,-75.0486845149619,8.26578041265542
Córdoba,Planeta Rica,-75.6123567474693,8.29030673314209
Norte de Santander,San Calixto,-73.1579809441274,8.45383754315404
Antioquia,San Pedro De Urabá,-76.316642259286,8.3791568793727
Bolívar,Norosí,-74.1158948095592,8.50612950660772
Córdoba,Pueblo Nuevo,-75.4051613678193,8.48133928157482
Bolívar,Tiquisio,-74.296761386167,8.49234517320712
Bolívar,Rioviejo,-73.9970147010451,8.49303629887049
Antioquia,Necoclí,-76.6770024468382,8.49371600149368
Sucre,San Marcos,-75.1725211718251,8.58924590854971
Sucre,Majagual,-74.7103545460225,8.54611928629659
Cesar,La Gloria,-73.6330806948316,8.62133016594151
Antioquia,San Juan De Urabá,-76.5324698091067,8.70713316588222
Bolívar,Regidor,-73.8511624496524,8.72204055104408
Bolívar,Altos Del Rosario,-74.1951585839999,8.75746917860754
Bolívar,Achí,-74.4780537763665,8.6229458348184
Córdoba,Canalete,-76.2377936845227,8.72409512741695
Córdoba,San Carlos,-75.6924916525648,8.70643477416931
Norte de Santander,El Tarra,-73.0317597011293,8.6782636695753
Antioquia,Arboletes,-76.4147820008462,8.61137797287039
Cesar,Pelaya,-73.6329558158803,8.76411741440949
Sucre,La Unión,-75.2832236059529,8.81203581211088
Sucre,Caimito,-75.1319015382366,8.79231098485871
Córdoba,Los Córdobas,-76.2949253904276,8.83903672708511
Bolívar,Barranco De Loba,-74.1627148724991,8.83618467352445
Córdoba,Montería,-75.9505070296637,8.58471545090114
Bolívar,San Martín De Loba,-74.0103328430602,8.78768716631628
Córdoba,Cereté,-75.8345479243467,8.89108912266061
Bolívar,El Peñón,-73.9122688776798,8.86477381565716
Córdoba,Sahagún,-75.4292483930094,8.7989904997106
Bolívar,Hatillo De Loba,-74.1471057710344,8.9838193659298
Sucre,Sucre,-74.7475305836504,8.81432897476513
Córdoba,Ciénaga De Oro,-75.6077982591821,8.84181184785211
Cesar,Tamalameque,-73.7633554407963,8.90209428671476
Cesar,Pailitas,-73.5724506763759,8.93891461375132
Bolívar,Pinillos,-74.3858947208722,8.87159100420135
Córdoba,San Pelayo,-75.9095482300563,8.98778290544138
Sucre,San Benito Abad,-74.964693765043,8.8356330089637
Córdoba,Puerto Escondido,-76.1940746026867,8.98867056841226
Sucre,El Roble,-75.1381492855886,9.07101150222784
Córdoba,Chinú,-75.3567041595199,9.02749216479463
Bolívar,Margarita,-74.2256444891874,9.05430168534347
Sucre,Galeras,-74.981339183964,9.13517155800501
Bolívar,San Fernando,-74.3585688104513,9.09143236089976
Córdoba,Chima,-75.6523821400684,9.11025019701529
Sucre,Sampués,-75.3602525722918,9.16520089126492
Córdoba,San Andrés De Sotavento,-75.5208866641593,9.12135145100304
Bolívar,Mompós,-74.5451932026277,9.14252315181439
Córdoba,Tuchín,-75.5440835522382,9.22472323966113
Bolívar,Cicuco,-74.6880239778348,9.23516769330385
Córdoba,Moñitos,-76.1192656604986,9.19055159771903
Magdalena,El Banco,-73.9810603465009,9.11491931483382
Sucre,Corozal,-75.2504571717613,9.20394585971618
Córdoba,Momil,-75.6509566057728,9.26546361138
Córdoba,Purísima,-75.7213634490126,9.28226812364132
Magdalena,Guamal,-74.1396855713912,9.24800596875724
Sucre,Sincé,-75.0939697163505,9.25634966306568
Sucre,San Juan De Betulia,-75.2136353574133,9.2920511223375
Sucre,Palmito,-75.5619822757159,9.33492940630103
Bolívar,Talaigua Nuevo,-74.6401021325824,9.31344882693127
Sucre,Sincelejo,-75.4317252150099,9.31676353426749
Córdoba,San Antero,-75.786757334049,9.35979368051792
Sucre,Buenavista,-74.9520398750707,9.3200506799232
Córdoba,San Bernardo Del Viento,-75.9762007908845,9.33015749917502
Bolívar,Magangué,-74.7473077918575,9.1696079280172
Sucre,Coveñas,-75.657391366018,9.39385947923089
Sucre,San Pedro,-75.0373938050605,9.39684597652141
Magdalena,San Zenón,-74.3566834498425,9.32768382029219
Sucre,Morroa,-75.3271529170807,9.39240633297752
Cesar,Chimichagua,-73.7526617889108,9.21877579442306
Magdalena,San Sebastián De Buenavista,-74.201219483869,9.35255368809575
Sucre,Los Palmitos,-75.2130218825418,9.42239264646176
Cesar,Astrea,-73.9421465178669,9.51072796469844
Sucre,Toluviejo,-75.4444851467387,9.49038025168282
Magdalena,Santa Bárbara De Pinto,-74.6478997027014,9.52211489666293
Sucre,Tolú,-75.5354724721912,9.53380617385304
Bolívar,Córdoba,-74.8944552506542,9.54004969091201
Magdalena,Pijiño Del Carmen,-74.1447656665397,9.53074866501719
Magdalena,Santa Ana,-74.3393525944783,9.51946732157155
Bolívar,Zambrano,-74.8805809062371,9.74515222498767
Cesar,El Paso,-73.6934325246469,9.68172945593112
Bolívar,San Jacinto,-75.106091697493,9.8353619387474
Magdalena,Nueva Granada,-74.3284014880969,9.7359983734067
Magdalena,Ariguaní,-74.0846012407859,9.83426577679015
Magdalena,Tenerife,-74.732632923241,9.92470080041145
Magdalena,Plato,-74.6017627327358,9.76945607759339
Cesar,Bosconia,-73.8662667412086,9.94628030298353
Bolívar,María La Baja,-75.3436656143529,9.97630275012114
Bolívar,San Juan Nepomuceno,-75.065727415881,9.96795880746695
Bolívar,El Guamo,-74.9280950967368,10.0348358886912
Sucre,San Onofre,-75.5052166437878,9.81460945508522
Magdalena,Chivolo,-74.5260637447224,10.0995227732806
Magdalena,Pedraza,-74.837553632405,10.1559623384938
Magdalena,Zapayán,-74.6938133576422,10.1183485190157
Magdalena,Concordia,-74.7781019582472,10.2328479707702
Bolívar,Mahates,-75.1798551963774,10.177952385962
Bolívar,Turbana,-75.4703778225221,10.2160410488049
Bolívar,Arroyohondo,-75.0268962052585,10.2417251767427
Bolívar,Arjona,-75.3713899471024,10.164455485501
Cesar,San Diego,-73.2879794106146,10.1695322969399
Magdalena,Cerro De San Antonio,-74.8196888495066,10.2937937328287
Magdalena,Sabanas De San Ángel,-74.2644418302488,10.105326871889
Magdalena,Algarrobo,-74.1032370571869,10.2535683369496
Cesar,El Copey,-73.9128206323013,10.1999535668381
Bolívar,Turbaco,-75.3797437003264,10.3529503729605
Magdalena,El Piñón,-74.6781405692551,10.3430879177864
Atlántico,Campo De La Cruz,-74.8784083530896,10.4026215961962
Bolívar,Santa Rosa,-75.3611630952964,10.4692079484186
Atlántico,Candelaria,-74.8775636087989,10.489022566495
Magdalena,Salamina,-74.722914343646,10.5154043452248
Magdalena,Fundación,-73.8840674730561,10.4593793349791
Magdalena,Pivijay,-74.4125146649946,10.4330509827816
Bolívar,Cartagena De Indias,-75.4588278100299,10.4634766000639
Atlántico,Sabanalarga,-74.9551085722185,10.6225117021861
Atlántico,Ponedera,-74.798473263358,10.5945855579093
Cesar,Pueblo Bello,-73.5885513570352,10.4669619337707
Atlántico,Palmar De Varela,-74.7701588537007,10.6947737844438
Magdalena,Remolino,-74.5810682287011,10.6486035353946
Magdalena,El Retén,-74.325155714345,10.6596146481535
Atlántico,Santo Tomás,-74.7947521515667,10.7440535231464
Atlántico,Usiacurí,-74.9826741211443,10.7405226466882
Atlántico,Polonuevo,-74.8541485890736,10.7674008625166
Atlántico,Sabanagrande,-74.7687982468484,10.7989453931272
Cesar,Valledupar,-73.4631458735452,10.3823246463622
Atlántico,Malambo,-74.8060808352759,10.8483879347158
Atlántico,Soledad,-74.7785727891392,10.907103986886
La Guajira,Distracción,-72.9444851797777,10.9251241464095
Atlántico,Puerto Colombia,-74.9074986360463,11.0043885145576
Magdalena,Sitionuevo,-74.629685515162,10.8902851177466
Atlántico,Barranquilla,-74.8278105580916,10.9816918396537
La Guajira,Dibulla,-73.4356848520247,11.090334388474
Magdalena,Santa Marta,-73.8853058337581,11.1219034438844
La Guajira,Riohacha,-72.9587672530607,11.242949077811
